id,type,category,name,amenity,shop,leisure,highway,railway,public_transport,addr_street,addr_housenumber,addr_city,phone,website,opening_hours,lat,lon
717468766,node,transit,123rd Street,,,,,stop,stop_position,,,,,,,41.6701473,-87.6736283
717468774,node,transit,Prairie Street,,,,,stop,stop_position,,,,,,,41.6618226,-87.6751796
717468799,node,transit,99th Street (Beverly Hills),,,,,station,station,South Walden Parkway,9901,Chicago,,,,41.7136695,-87.6673158
717468809,node,transit,103rd Street (Beverly Hills),,,,,station,station,South Walden Parkway,10301,Chicago,,,,41.7061682,-87.6688917
717468820,node,transit,107th Street (Beverly Hills),,,,,station,station,West 107th Street,1901,Chicago,,,,41.6988629,-87.6697797
718382731,node,transit,Ashland Avenue,,,,,station,station,South Ashland Avenue,,Calumet Park,,https://metra.com/train-lines/stations/ashland,,41.669294,-87.6606519
718382733,node,transit,West Pullman,,,,,station,station,South Halsted Street,,Chicago,,https://metra.com/train-lines/stations/west-pullman,,41.6741585,-87.6422103
718382734,node,transit,Stewart Ridge,,,,,stop,stop_position,,,,,,,41.6743083,-87.6313847
718382735,node,transit,State Street,,,,,station,station,South State Street,,Chicago,,https://metra.com/train-lines/stations/state-street,,41.6744501,-87.6211402
718382736,node,transit,Burr Oak,,,,,stop,stop_position,,,,,,,41.6619978,-87.6691886
718382852,node,transit,West Pullman,,,,,stop,stop_position,,,,,,,41.6741195,-87.6421299
718382976,node,transit,Blue Island,,,,,stop,stop_position,,,,,,,41.6557493,-87.6762824
718383001,node,transit,Blue Island,,,,,stop,stop_position,,,,,,,41.6557122,-87.6762073
721968259,node,transit,Hegewisch,,,,,station,station,South Brainard Avenue,13730,Chicago,,,,41.6464743,-87.5439369
745923705,node,transit,Joliet,,,,,stop,stop_position,,,,,,,41.52432,-88.0784071
1315460689,node,transit,Tinley Park-80th Avenue,,,,,station,station,South 80th Avenue,18001,Tinley Park,,,,41.5644232,-87.8095386
1315460695,node,transit,Midlothian,,,,,station,station,147th Street,3750,Midlothian,,,,41.6260384,-87.7123775
1325631234,node,transit,111th Street (Pullman),,,,,station,station,East 111th Street,,Chicago,,https://metra.com/train-lines/stations/111th-st-pullman,,41.6929315,-87.6104668
1325640307,node,transit,Kensington (115th Street),,,,,station,station,East 115th Street,,Chicago,,https://metra.com/train-lines/stations/kensington-115th-street,,41.6861072,-87.6120907
1325653576,node,transit,Harvey,,,,,station,station,East 154th Street,,Harvey,,https://metra.com/train-lines/stations/harvey,,41.6090848,-87.6434056
1325659088,node,transit,Calumet,,,,,station,station,Governors Highway,,East Hazel Crest,,https://metra.com/train-lines/stations/calumet,,41.5729767,-87.6626264
1325667458,node,transit,Homewood,,,,,station,station,Park Avenue,18015,Homewood,,https://metra.com/train-lines/stations/homewood,,41.5625033,-87.6681167
1325676457,node,transit,Olympia Fields,,,,,station,station,203rd Street,,Olympia Fields,,https://metra.com/train-lines/stations/olympia-fields,,41.5218165,-87.6899626
1325677994,node,transit,211th Street (Lincoln Highway),,,,,station,station,Lincoln Highway,3200,Olympia Fields,,https://metra.com/train-lines/stations/211th-street-lincoln-highway,,41.5063496,-87.6982407
1325679802,node,transit,Matteson,,,,,station,station,Main Street,,Matteson,,https://metra.com/train-lines/stations/matteson,,41.4980493,-87.7027093
1325681703,node,transit,Richton Park,,,,,stop,stop_position,,,,,,,41.4856514,-87.7092706
1325683269,node,transit,University Park,,,,,station,station,University Parkway,1900,University Park,,https://metra.com/train-lines/stations/university-park,,41.4594827,-87.7232711
1325712002,node,transit,Kensington (115th Street),,,,,stop,stop_position,,,,,,,41.6859224,-87.6121919
1326554518,node,transit,Olympia Fields,,,,,stop,stop_position,,,,,,,41.5225356,-87.6895229
1326564519,node,transit,Richton Park,,,,,stop,stop_position,,,,,,,41.487085,-87.7085033
1577485962,node,transit,Laraway Road,,,,,stop,stop_position,,,,,,,41.4855866,-87.9599787
1650648634,node,transit,Torrence & Sauk Trail,,,,bus_stop,,platform,,,,,,,41.4915734,-87.5582121
2022212518,node,transit,95th/Dan Ryan,,,,,stop,stop_position,,,,,,,41.7213822,-87.6244454
2023849151,node,transit,87th,,,,,stop,stop_position,,,,,,,41.7354903,-87.624805
2023849163,node,transit,87th,,,,,stop,stop_position,,,,,,,41.7354882,-87.62471
2023849177,node,transit,87th,,,,,station,station,West 87th Street,15,Chicago,,,,41.7360865,-87.6247647
2417284795,node,transit,Joliet,,,,,stop,stop_position,,,,,,,41.5246131,-88.0791772
2417284798,node,transit,Joliet,,,,,stop,stop_position,,,,,,,41.5246021,-88.0790764
2418418766,node,transit,Lockport,,,,,stop,stop_position,,,,,,,41.5852964,-88.0602399
2418525361,node,transit,Lemont,,,,,station,station,Main Street,101,Lemont,,,,41.6737825,-88.0028037
2418527397,node,transit,Willow Springs,,,,,station,station,,,Willow Springs,,,,41.7338397,-87.8779237
2418555278,node,transit,Manhattan,,,,,stop,stop_position,,,,,,,41.4176348,-87.9892886
2419139358,node,transit,143rd Street (Orland Park),,,,,stop,stop_position,,,,,,,41.6320779,-87.8578209
2419139360,node,transit,153rd Street (Orland Park),,,,,stop,stop_position,,,,,,,41.6084434,-87.8738396
2419400305,node,transit,179th Street (Orland Park),,,,,stop,stop_position,,,,,,,41.5636972,-87.9026545
2419423231,node,transit,143rd Street (Orland Park),,,,,station,station,143rd Street,,Orland Park,,,,41.6328981,-87.85685
2419427360,node,transit,Palos Heights,,,,,station,station,Southwest Highway,11451,Palos Heights,,,,41.6818973,-87.8072438
2419428388,node,transit,Worth,,,,,station,station,West 110th Street,,Worth,,,,41.6916019,-87.7958129
2419428784,node,transit,Chicago Ridge,,,,,stop,stop_position,,,,,,,41.7040652,-87.7795539
2419429382,node,transit,Oak Lawn,,,,,stop,stop_position,,,,,,,41.7197874,-87.7480662
2419844775,node,transit,Mokena,,,,,stop,stop_position,,,,,,,41.5312001,-87.8862484
2419844776,node,transit,Mokena,,,,,stop,stop_position,,,,,,,41.5310386,-87.8867149
2419912179,node,transit,Hickory Creek,,,,,stop,stop_position,,,,,,,41.5482224,-87.847039
2419912180,node,transit,Hickory Creek,,,,,stop,stop_position,,,,,,,41.5492486,-87.8445829
2419918005,node,transit,Tinley Park,,,,,station,station,South Street,6700,Tinley Park,,,,41.5759735,-87.7828609
2419924092,node,transit,Oak Forest,,,,,stop,stop_position,,,,,,,41.6051515,-87.737613
2421360795,node,transit,Racine Avenue,,,,,stop,stop_position,,,,,,,41.6740766,-87.652454
2421363688,node,transit,87th Street,,,,,stop,stop_position,,,,,,,41.7390266,-87.5484447
2421387964,node,transit,Flossmoor,,,,,stop,stop_position,,,,,,,41.5432688,-87.6784504
2421461825,node,transit,University Park,,,,,stop,stop_position,,,,,,,41.4589499,-87.7234957
2421471381,node,transit,Matteson,,,,,stop,stop_position,,,,,,,41.4973474,-87.7031324
2421471398,node,transit,Olympia Fields,,,,,stop,stop_position,,,,,,,41.521289,-87.6903024
2421471426,node,transit,Flossmoor,,,,,stop,stop_position,,,,,,,41.5419513,-87.6792665
2421471477,node,transit,Matteson,,,,,stop,stop_position,,,,,,,41.4984845,-87.7024109
2805162743,node,transit,Kedzie & 173rd Street,,,,bus_stop,,platform,,,,,,,41.5752406,-87.694223
3199522324,node,transit,Pace Harvey Transportation Center,,,,,,stop_position,,,,,,,41.610598,-87.6432013
3199522326,node,transit,Pace Harvey Transportation Center,,,,,,stop_position,,,,,,,41.6107277,-87.6434179
3210331739,node,transit,Torrence & 112th Street Terminal,,,,bus_stop,,platform,,,,,,,41.692717,-87.5596519
3210619684,node,transit,87th Street & Western Terminal,,,,,,stop_position,,,,,,,41.7353833,-87.681473
3211161561,node,transit,95th/Dan Ryan Red Line Station,,,,bus_stop,,platform,West 95th Street,14,Chicago,,,,41.7210446,-87.6248073
3215371707,node,transit,Olive Harvey College,,,,bus_stop,,platform,,,,,,,41.7094648,-87.5891044
3215380993,node,transit,103rd Street & Woodlawn,,,,bus_stop,,platform,,,,,,,41.7075041,-87.5945041
3215380994,node,transit,1100 E 103rd Street,,,,bus_stop,,platform,,,,,,,41.7077228,-87.5957146
3215380995,node,transit,Woodlawn & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7083976,-87.5939551
3215380996,node,transit,103rd Street & Stony Island Garage Terminal,,,,bus_stop,,platform,,,,,,,41.7087562,-87.5809056
3215380997,node,transit,103rd Street & Stony Island Garage Terminal,,,,bus_stop,,platform,,,,,,,41.7085173,-87.581128
3215380998,node,transit,1100 E 103rd Street,,,,bus_stop,,platform,,,,,,,41.7075296,-87.5966119
3215405423,node,transit,103rd Street & King Drive,,,,bus_stop,,platform,,,,,,,41.7072385,-87.6134293
3215405427,node,transit,103rd Street & St. Lawrence,,,,bus_stop,,platform,,,,,,,41.7074771,-87.6087447
3215405431,node,transit,103rd Street & Eberhart,,,,bus_stop,,platform,,,,,,,41.7074287,-87.6111658
3215405434,node,transit,103rd Street & Prairie,,,,bus_stop,,platform,,,,,,,41.7073423,-87.6172727
3215405438,node,transit,103rd Street & Eberhart,,,,bus_stop,,platform,,,,,,,41.7072835,-87.6114783
3215405440,node,transit,103rd Street & Prairie,,,,bus_stop,,platform,,,,,,,41.7071859,-87.6175917
3215405447,node,transit,103rd Street & Forest,,,,bus_stop,,platform,,,,,,,41.7073677,-87.6160703
3215405451,node,transit,103rd Street & Corliss,,,,bus_stop,,platform,,,,,,,41.7075591,-87.6040939
3215405459,node,transit,103rd Street & Forest,,,,bus_stop,,platform,,,,,,,41.7072045,-87.6163439
3215405963,node,transit,103rd Street & Cottage Grove (Metra),,,,bus_stop,,platform,,,,,,,41.7073597,-87.6061112
3215405965,node,transit,103rd Street & Corliss,,,,bus_stop,,platform,,,,,,,41.7074346,-87.6032813
3215405976,node,transit,103rd Street & St. Lawrence,,,,bus_stop,,platform,,,,,,,41.7073137,-87.6090322
3215405978,node,transit,103rd Street & Cottage Grove (Metra),,,,bus_stop,,platform,,,,,,,41.7075165,-87.6060948
3215405984,node,transit,103rd Street & Calumet,,,,bus_stop,,platform,,,,,,,41.7073747,-87.6148606
3215405987,node,transit,103rd Street & King Drive,,,,bus_stop,,platform,,,,,,,41.7074074,-87.6135004
3215405991,node,transit,103rd Street & Calumet,,,,bus_stop,,platform,,,,,,,41.7072224,-87.6151379
3215405995,node,transit,900 E 103rd Street,,,,bus_stop,,platform,,,,,,,41.7074707,-87.6006246
3215405999,node,transit,900 E 103rd Street,,,,bus_stop,,platform,,,,,,,41.707614,-87.6012055
3215406001,node,transit,1000 E 103rd Street,,,,bus_stop,,platform,,,,,,,41.7076546,-87.5985441
3215422754,node,transit,Michigan & 100th Street,,,,bus_stop,,platform,,,,,,,41.7125126,-87.619978
3215422755,node,transit,Michigan & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7076909,-87.6200303
3215422756,node,transit,103rd Street & Indiana,,,,bus_stop,,platform,,,,,,,41.7071742,-87.6188101
3215422757,node,transit,Michigan & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7091435,-87.6200117
3215422758,node,transit,Michigan & 97th Street,,,,bus_stop,,platform,,,,,,,41.7183187,-87.6206255
3215422759,node,transit,95th Street & Michigan,,,,bus_stop,,platform,,,,,,,41.7218936,-87.6210076
3215422760,node,transit,Michigan & 101st Street,,,,bus_stop,,platform,,,,,,,41.7107577,-87.6197986
3215424961,node,transit,Michigan & 98th Street,,,,bus_stop,,platform,,,,,,,41.7164407,-87.6205975
3215424962,node,transit,Michigan & 99th Street,,,,bus_stop,,platform,,,,,,,41.7149585,-87.6205755
3215424963,node,transit,Michigan & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7089256,-87.6198536
3215424964,node,transit,Michigan & 98th Street,,,,bus_stop,,platform,,,,,,,41.7161944,-87.6203666
3215424965,node,transit,Michigan & 97th Street,,,,bus_stop,,platform,,,,,,,41.7179992,-87.6203803
3215424966,node,transit,103rd Street & Indiana,,,,bus_stop,,platform,,,,,,,41.7073317,-87.6184843
3215424967,node,transit,95th Street & Michigan,,,,bus_stop,,platform,,,,,,,41.7216404,-87.6207947
3215424968,node,transit,Michigan & 99th Street,,,,bus_stop,,platform,,,,,,,41.7144016,-87.6202623
3215424969,node,transit,103rd Street & Michigan,,,,bus_stop,,platform,,,,,,,41.7072855,-87.6200294
3215424970,node,transit,Michigan & 96th Street,,,,bus_stop,,platform,,,,,,,41.7200959,-87.6207088
3215424971,node,transit,Michigan & 96th Street,,,,bus_stop,,platform,,,,,,,41.7198441,-87.6204251
3215424972,node,transit,Michigan & 101st Street,,,,bus_stop,,platform,,,,,,,41.7109797,-87.6200075
3215424973,node,transit,Michigan & 100th Street,,,,bus_stop,,platform,,,,,,,41.7123956,-87.6202354
3215424974,node,transit,103rd Street & Michigan,,,,bus_stop,,platform,,,,,,,41.7071503,-87.6198695
3215424975,node,transit,Michigan & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7073866,-87.6203174
3217040233,node,transit,Racine & 87th Street Terminal,,,,bus_stop,,platform,,,,,,,41.7368712,-87.6532227
3313251010,node,transit,115th Street & Springfield Terminal,,,,bus_stop,,platform,,,,,,,41.6842265,-87.717349
3406594068,node,transit,Pulaski & 104th Street Terminal,,,,bus_stop,,platform,,,,,,,41.7043911,-87.7206648
3406594069,node,transit,111th Street & Harding Terminal,,,,bus_stop,,platform,,,,,,,41.6911606,-87.7194847
3406731005,node,transit,Ashland & 95th Street Terminal,,,,bus_stop,,platform,,,,,,,41.7203515,-87.6629739
3417488196,node,transit,Joliet,,,,,station,station,East Jefferson Street,90,Joliet,,,,41.524539,-88.0789317
3626207012,node,transit,Pace Harvey Transportation Center,,,,bus_stop,,platform,,,,,,,41.6108208,-87.6432741
3626207038,node,transit,Riverdale Bus Turnaround,,,,bus_stop,,platform,,,,,https://www.pacebus.com/facility/riverdale-turnaround,,41.6477021,-87.6174419
3653485491,node,transit,Pace Chicago Heights Bus Terminal,,,,bus_stop,,platform,,,,,,,41.5018815,-87.6381725
3685965414,node,transit,95th/Dan Ryan Red Line Station,,,,bus_stop,,platform,,,,,,,41.7208721,-87.6244577
3687572489,node,transit,95th Street & King Drive,,,,bus_stop,,platform,,,,,,,41.7220184,-87.6139878
3687572490,node,transit,Indiana & 130th Street,,,,bus_stop,,platform,,,,,,,41.6587467,-87.6174085
3687572491,node,transit,Indiana & 130th Street,,,,bus_stop,,platform,,,,,,,41.6588548,-87.6171916
3687572492,node,transit,95th Street & King Drive,,,,bus_stop,,platform,,,,,,,41.7217657,-87.6143937
3687620578,node,transit,Pace Homewood Park & Ride,,,,bus_stop,,platform,,,,,,,41.5640126,-87.6346581
3690851545,node,transit,Hegewisch South Shore Line Station,,,,bus_stop,,platform,,,,,,,41.6458251,-87.5426848
3690972419,node,transit,Morton & Willow,,,,bus_stop,,platform,,,,,,,41.6215292,-87.5225331
3694586538,node,transit,DeVry University,,,,bus_stop,,platform,,,,,,,41.552659,-87.7989311
3694603924,node,transit,Homewood Metra Station,,,,bus_stop,,platform,,,,,,,41.561756,-87.6680661
3701817106,node,transit,211th Street Metra Station,,,,bus_stop,,platform,,,,,,,41.5058356,-87.698941
3711097907,node,transit,Halsted & 119th Street,,,,bus_stop,,platform,,,,,,,41.6774444,-87.6420405
3711097910,node,transit,119th Street & Halsted,,,,bus_stop,,platform,,,,,,,41.6777145,-87.6421696
3711097915,node,transit,Halsted & 119th Street,,,,bus_stop,,platform,,,,,,,41.6781881,-87.6417362
3711097916,node,transit,119th Street & Halsted,,,,bus_stop,,platform,,,,,,,41.6778853,-87.6424719
3711343271,node,transit,Western & 119th Street Terminal,,,,bus_stop,,platform,,,,,,,41.6783909,-87.6804454
3712590674,node,transit,Orland Square Mall,,,,bus_stop,,platform,,,,,,,41.6216844,-87.8487372
3731239665,node,transit,87th Street & Western Terminal,,,,bus_stop,,platform,,,,,,,41.7353563,-87.6812939
3739904104,node,transit,University Park Metra Station,,,,bus_stop,,platform,,,,,,,41.4590225,-87.7225865
3740843844,node,transit,Moraine Valley Community College,,,,bus_stop,,platform,,,,,,,41.6931908,-87.8348544
3826000357,node,transit,87th Street & Cicero Terminal,,,,bus_stop,,platform,,,,,,,41.7329696,-87.7416946
3897581488,node,transit,115th Street & Springfield Terminal,,,,,,stop_position,,,,,,,41.6842179,-87.71726
3897611216,node,transit,95th Street & St. Lawrence,,,,bus_stop,,platform,,,,,,,41.7220933,-87.6091464
3897611217,node,transit,95th Street & St. Lawrence,,,,bus_stop,,platform,,,,,,,41.7218544,-87.60954
3897638403,node,transit,95th Street & Cottage Grove (Metra),,,,bus_stop,,platform,,,,,,,41.7221658,-87.6049787
3897638404,node,transit,95th Street & Langley,,,,bus_stop,,platform,,,,,,,41.7221363,-87.606731
3897638405,node,transit,95th Street & Eberhart,,,,bus_stop,,platform,,,,,,,41.7220507,-87.6115939
3897638406,node,transit,95th Street & Langley,,,,bus_stop,,platform,,,,,,,41.7219065,-87.6070791
3897638411,node,transit,95th Street & Forest,,,,bus_stop,,platform,,,,,,,41.721972,-87.6164192
3897638413,node,transit,95th Street & Indiana,,,,bus_stop,,platform,,,,,,,41.7216903,-87.6191892
3897638414,node,transit,Cottage Grove & 95th Street (Metra),,,,bus_stop,,platform,,,,,,,41.722456,-87.604341
3897638417,node,transit,95th Street & Eberhart,,,,bus_stop,,platform,,,,,,,41.7218259,-87.6115745
3897638418,node,transit,95th Street & Indiana,,,,bus_stop,,platform,,,,,,,41.7219321,-87.618828
3897638419,node,transit,95th Street & Forest,,,,bus_stop,,platform,,,,,,,41.7217338,-87.6167143
3897744851,node,transit,Yates & 96th Street,,,,bus_stop,,platform,,,,,,,41.7202019,-87.5646146
3897744852,node,transit,95th Street & Greenwood,,,,bus_stop,,platform,,,,,,,41.7222718,-87.5974289
3897744854,node,transit,100th Street & Hoxie,,,,bus_stop,,platform,,,,,,,41.713488,-87.5606647
3897744855,node,transit,95th Street & Woodlawn,,,,bus_stop,,platform,,,,,,,41.7220881,-87.5944074
3897744856,node,transit,95th Street & Woodlawn,,,,bus_stop,,platform,,,,,,,41.7223179,-87.5946119
3897744857,node,transit,1300 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7221656,-87.5920504
3897744858,node,transit,100th Street & Bensley,,,,bus_stop,,platform,,,,,,,41.7136289,-87.563711
3897744859,node,transit,100th Street & Calhoun,,,,bus_stop,,platform,,,,,,,41.7136311,-87.5625257
3897744860,node,transit,Torrence & 104th Street,,,,bus_stop,,platform,,,,,,,41.706524,-87.5597715
3897744861,node,transit,Yates & 97th Street,,,,bus_stop,,platform,,,,,,,41.7188487,-87.5645642
3897744862,node,transit,9800 S Yates,,,,bus_stop,,platform,,,,,,,41.717383,-87.564749
3897744863,node,transit,Yates & 95th Street,,,,bus_stop,,platform,,,,,,,41.722399,-87.564592
3897744864,node,transit,95th Street & Dorchester,,,,bus_stop,,platform,,,,,,,41.7221909,-87.5900599
3897744865,node,transit,95th Street & Dorchester,,,,bus_stop,,platform,,,,,,,41.7223509,-87.5903083
3897744866,node,transit,930 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7220209,-87.6007861
3897744867,node,transit,Yates & 99th Street,,,,bus_stop,,platform,,,,,,,41.7154431,-87.5647332
3897744868,node,transit,Torrence & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7098541,-87.559618
3897744869,node,transit,95th Street & Stony Island Plaza,,,,bus_stop,,platform,,,,,,,41.7222929,-87.581675
3897744870,node,transit,95th Street & Stony Island,,,,bus_stop,,platform,,,,,,,41.7224823,-87.5847907
3897744871,node,transit,95th Street & Stony Island,,,,bus_stop,,platform,,,,,,,41.7222295,-87.5854999
3897744873,node,transit,100th Street & Bensley,,,,bus_stop,,platform,,,,,,,41.7134918,-87.5629666
3897744875,node,transit,95th Street & Stony Island,,,,bus_stop,,platform,,,,,,,41.7224747,-87.5857113
3897744876,node,transit,Torrence & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7086331,-87.5595604
3897744878,node,transit,9800 S Yates,,,,bus_stop,,platform,,,,,,,41.7172598,-87.5645387
3897744879,node,transit,100th Street & Calhoun,,,,bus_stop,,platform,,,,,,,41.7134968,-87.5617935
3897744880,node,transit,Torrence & 101st Street,,,,bus_stop,,platform,,,,,,,41.7120201,-87.5596357
3897744881,node,transit,95th Street & Jeffery,,,,bus_stop,,platform,,,,,,,41.7223902,-87.5748451
3897744882,node,transit,95th Street & Constance,,,,bus_stop,,platform,,,,,,,41.7225191,-87.5787969
3897744883,node,transit,Torrence & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7100513,-87.5598059
3897744884,node,transit,95th Street & Jeffery,,,,bus_stop,,platform,,,,,,,41.7225662,-87.5757437
3897744886,node,transit,Torrence & 105th Street,,,,bus_stop,,platform,,,,,,,41.7046926,-87.5597577
3897744887,node,transit,930 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7222208,-87.6010244
3897744888,node,transit,2300 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7224943,-87.5671874
3897744889,node,transit,95th Street & Paxton,,,,bus_stop,,platform,,,,,,,41.7226173,-87.5709251
3897744890,node,transit,1300 E 95th Street,,,,bus_stop,,platform,,,,,,,41.722337,-87.5923587
3897744893,node,transit,Yates & 99th Street,,,,bus_stop,,platform,,,,,,,41.715212,-87.5645419
3897744894,node,transit,Torrence & 105th Street,,,,bus_stop,,platform,,,,,,,41.704451,-87.5595011
3897744895,node,transit,95th Street & Greenwood,,,,bus_stop,,platform,,,,,,,41.7220476,-87.5973489
3897744896,node,transit,1500 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7222099,-87.5886431
3897744897,node,transit,100th Street & Torrence,,,,bus_stop,,platform,,,,,,,41.7136644,-87.5602631
3897744898,node,transit,Yates & 97th Street,,,,bus_stop,,platform,,,,,,,41.7190412,-87.564731
3897744899,node,transit,Torrence & 104th Street,,,,bus_stop,,platform,,,,,,,41.7061763,-87.559524
3897744902,node,transit,95th Street & Yates,,,,bus_stop,,platform,,,,,,,41.7225071,-87.5649004
3897744903,node,transit,Torrence & 101st Street,,,,bus_stop,,platform,,,,,,,41.711908,-87.55981
3897744904,node,transit,95th Street & Constance,,,,bus_stop,,platform,,,,,,,41.7223044,-87.5792459
3897744905,node,transit,Torrence & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7083642,-87.5597679
3897744906,node,transit,100th Street & Hoxie,,,,bus_stop,,platform,,,,,,,41.713647,-87.561257
3897744907,node,transit,Yates & 96th Street,,,,bus_stop,,platform,,,,,,,41.7204615,-87.5647652
3897744908,node,transit,1500 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7223888,-87.5882923
3897744909,node,transit,2300 E 95th Street,,,,bus_stop,,platform,,,,,,,41.7226511,-87.5671132
3897892875,node,transit,Avenue C & 112th Street,,,,bus_stop,,platform,,,,,,,41.6919246,-87.527112
3897892876,node,transit,Avenue C & 107th Street,,,,bus_stop,,platform,,,,,,,41.7009891,-87.5270584
3897892877,node,transit,Avenue C & 109th Street,,,,bus_stop,,platform,,,,,,,41.6973603,-87.5270852
3897892878,node,transit,Avenue C & 110th Street,,,,bus_stop,,platform,,,,,,,41.6955338,-87.5271013
3897892879,node,transit,106th Street & Avenue D,,,,bus_stop,,platform,,,,,,,41.7028034,-87.527938
3897892880,node,transit,Avenue B & 110th Street,,,,bus_stop,,platform,,,,,,,41.6952443,-87.5257172
3897892881,node,transit,Avenue B & 107th Street,,,,bus_stop,,platform,,,,,,,41.7007497,-87.5256877
3897892882,node,transit,Avenue B & 111th Street,,,,bus_stop,,platform,,,,,,,41.693511,-87.5257407
3897892883,node,transit,Avenue B & 108th Street,,,,bus_stop,,platform,,,,,,,41.6989475,-87.5256905
3897892884,node,transit,112th Street & Avenue B,,,,bus_stop,,platform,,,,,,,41.6917184,-87.5259908
3897892886,node,transit,Avenue B & 109th Street,,,,bus_stop,,platform,,,,,,,41.6971428,-87.5257049
3897892888,node,transit,Avenue C & 108th Street,,,,bus_stop,,platform,,,,,,,41.6991907,-87.527053
3897892890,node,transit,106th Street & Avenue C,,,,bus_stop,,platform,,,,,,,41.7026067,-87.5271702
3897892891,node,transit,106th Street & Avenue B,,,,bus_stop,,platform,,,,,,,41.702775,-87.5263387
3897892892,node,transit,Avenue C & 111th Street,,,,bus_stop,,platform,,,,,,,41.693725,-87.5270983
3897942980,node,transit,2800 E 106th Street,,,,bus_stop,,platform,,,,,,,41.7028715,-87.5569996
3897942981,node,transit,106th Street & Mackinaw,,,,bus_stop,,platform,,,,,,,41.7028528,-87.5423357
3897942982,node,transit,106th Street & Muskegon,,,,bus_stop,,platform,,,,,,,41.7026796,-87.5551455
3897942984,node,transit,106th Street & Avenue H,,,,bus_stop,,platform,,,,,,,41.7028106,-87.5327168
3897942985,node,transit,106th Street & Avenue H,,,,bus_stop,,platform,,,,,,,41.7026392,-87.5329911
